Issue Date and Time,State,Plate ID,Division,Location,Location Standardized,Coordinates,Violation Description,Fine,Issuing Agency,Violation Location
08/02/2012 07:52:00 AM,PA,1104778,04,215 S 33RD ST,"215 S 33RD ST, 19104","(39.9519451521,-75.1901681686)",PARKING PROHBITED CC,$51.00,PENN,"(39.9519451521, -75.1901681686)"
08/02/2012 10:12:00 AM,PA,501141,04,125 S 31ST ST,"125 31ST ST, 19104","(39.9526793598,-75.1854386275)",SIDEWALK   CC,$76.00,PENN,"(39.9526793598, -75.1854386275)"
03/13/2012 11:03:00 AM,PA,999046,04,400 S 39TH ST,"400 S 39TH ST, 19104","(39.9502069546,-75.2012110807)",PARKING PROHBITED CC,$51.00,PENN,"(39.9502069546, -75.2012110807)"
03/13/2012 11:15:00 AM,NY,451633,04,200 S 41ST ST,"200 S 41ST ST, 19104","(39.9540582496,-75.2051725198)",FIRE HYDRANT,$76.00,PENN,"(39.9540582496, -75.2051725198)"
05/14/2012 12:40:00 PM,DE,64588,10,3300 SPRUCE,"3300 SPRUCE ST, 19104","(39.9503845423,-75.192138794)",PARKING PROHBITED CC,$51.00,PENN,"(39.9503845423, -75.192138794)"
07/09/2012 10:45:00 AM,VA,1725299,04,210 S 34TH ST,"210 S 34TH ST, 19104","(39.9519700241,-75.1922726436)",PARKING PROHBITED CC,$51.00,PENN,"(39.9519700241, -75.1922726436)"
10/16/2012 07:40:00 AM,PA,1611035,04,3400 CIVIC C,,,PARKING PROHBITED CC,$51.00,PENN,
11/09/2012 10:59:00 AM,PA,1099045,04,300 S 39TH ST,"300 S 39TH ST, 19104","(39.9511921572,-75.2008624493)",PARKING PROHBITED CC,$51.00,PENN,"(39.9511921572, -75.2008624493)"
11/09/2012 11:03:00 AM,PA,1165099,04,3900 PINE ST,"3900 PINE ST, 19104","(39.9505505491,-75.2022276938)",FIRE HYDRANT,$76.00,PENN,"(39.9505505491, -75.2022276938)"
12/11/2012 01:25:00 PM,PA,1178303,04,300 S 33RD ST,"300 S 33RD ST, 19104","(39.9500483667,-75.1920577871)",PARKING PROHBITED CC,$51.00,PENN,"(39.9500483667, -75.1920577871)"
02/16/2012 09:00:00 AM,PA,777842,04,3919 BALTIMO,"3919 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
02/16/2012 09:04:00 AM,NY,444830,04,3917 BALTIMO,"3917 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
02/16/2012 09:08:00 AM,MD,149895,04,3915 BALTIMO,"3915 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
02/27/2012 09:10:00 AM,PA,1064204,04,3915 BALTIMO,"3915 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
03/12/2012 09:15:00 AM,VA,1737704,04,3919 BALTIMO,"3919 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
03/12/2012 09:18:00 PM,PA,1100248,04,3917 BALTIMO,"3917 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
03/12/2012 09:20:00 AM,PA,1122660,04,3915 BALTIMO,"3915 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
03/20/2012 10:16:00 AM,FL,81482,04,3919 BALTIMO,"3919 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
03/20/2012 10:18:00 AM,NY,444830,04,3917 BALTIMO,"3917 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
03/20/2012 10:20:00 AM,PA,941257,04,3915 BALTIMO,"3915 BALTIMORE AVE, 19104","(39.9499879,-75.2014278593)",PARKING PROHBITED CC,$51.00,PENN,"(39.9499879, -75.2014278593)"
11/05/2012 11:45:00 AM,PA,1595218,04,200 S 33RD ST,"200 S 33RD ST, 19104","(39.9519451521,-75.1901681686)",PARKING PROHBITED CC,$51.00,PENN,"(39.9519451521, -75.1901681686)"
11/05/2012 11:45:00 AM,DE,54069,04,200 S 33RD ST,"200 S 33RD ST, 19104","(39.9519451521,-75.1901681686)",PARKING PROHBITED CC,$51.00,PENN,"(39.9519451521, -75.1901681686)"
11/05/2012 12:00:00 AM,PA,783087,04,200 S 33RD ST,"200 S 33RD ST, 19104","(39.9519451521,-75.1901681686)",PARKING PROHBITED CC,$51.00,PENN,"(39.9519451521, -75.1901681686)"
11/05/2012 11:50:00 AM,PA,814056,04,200 S 33RD ST,"200 S 33RD ST, 19104","(39.9519451521,-75.1901681686)",STOP PROHIBITED CC,$76.00,PENN,"(39.9519451521, -75.1901681686)"
04/26/2013 12:30:00 PM,NJ,248961,04,3450 HAMILTO,"3450 HAMILTON WALK, 19104","(39.9496894632,-75.1952374342)",SIDEWALK   CC,$76.00,PENN,"(39.9496894632, -75.1952374342)"
04/26/2013 12:30:00 PM,PA,733613,04,3450 HAMILTO,"3450 HAMILTON WALK, 19104","(39.9496894632,-75.1952374342)",SIDEWALK   CC,$76.00,PENN,"(39.9496894632, -75.1952374342)"
06/03/2013 09:40:00 AM,PA,1329275,04,3819 CHESTNU,"3819 CHESTNUT ST, 19104","(39.9552433792,-75.1991265174)",PARKING PROHBITED CC,$51.00,PENN,"(39.9552433792, -75.1991265174)"
08/16/2013 12:20:00 PM,PA,1650342,04,3900 LOCUST,"3900 LOCUST WALK, 19104","(39.9528336373,-75.2016767763)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9528336373, -75.2016767763)"
12/04/2013 01:15:00 PM,PA,610697,04,3615 CHESTNU,"3615 CHESTNUT ST, 19104","(39.9547866142,-75.1954570887)",PARKING PROHBITED CC,$51.00,PENN,"(39.9547866142, -75.1954570887)"
12/04/2013 01:15:00 PM,NJ,249736,04,3615 CHESTNU,"3615 CHESTNUT ST, 19104","(39.9547866142,-75.1954570887)",PARKING PROHBITED CC,$51.00,PENN,"(39.9547866142, -75.1954570887)"
12/04/2013 01:30:00 PM,PA,1602236,04,3620 WALNUT,"3620 WALNUT ST, 19104","(39.9532660047,-75.1957753765)",SIDEWALK   CC,$76.00,PENN,"(39.9532660047, -75.1957753765)"
04/09/2014 09:45:00 AM,CA,7408,04,418 GUARDIAN,"418 GUARDIAN DR, 19104","(39.9487412137,-75.1974572286)",OVER TIME LIMIT CC,$36.00,PENN,"(39.9487412137, -75.1974572286)"
04/09/2014 09:45:00 AM,NJ,368664,04,418 GUARDIAN,"418 GUARDIAN DR, 19104","(39.9487412137,-75.1974572286)",OVER TIME LIMIT CC,$36.00,PENN,"(39.9487412137, -75.1974572286)"
04/09/2014 09:45:00 AM,PA,1377662,04,418 GUARDIAN,"418 GUARDIAN DR, 19104","(39.9487412137,-75.1974572286)",OVER TIME LIMIT CC,$36.00,PENN,"(39.9487412137, -75.1974572286)"
04/09/2014 10:00:00 AM,PA,1446894,04,418 CURIE BL,"418 CURIE BLVD, 19104","(39.9482044301,-75.1973284783)",PARKING PROHBITED CC,$51.00,PENN,"(39.9482044301, -75.1973284783)"
04/09/2014 10:45:00 AM,PA,1076030,04,200 S 33RD ST,"200 S 33RD ST, 19104","(39.9519451521,-75.1901681686)",STOP PROHIBITED CC,$76.00,PENN,"(39.9519451521, -75.1901681686)"
01/16/2012 03:30:00 PM,MD,143687,04,3700 SPRUCE,"3700 SPRUCE ST, 19104","(39.9511402482,-75.1982249696)",PARKING PROHBITED CC,$51.00,PENN,"(39.9511402482, -75.1982249696)"
02/22/2012 05:55:00 PM,PA,534553,04,100 S 37TH,"100 S 37TH ST, 19104","(39.9545293906,-75.1965231361)",HP RESERVED SPACE,$301.00,PENN,"(39.9545293906, -75.1965231361)"
05/08/2012 01:05:00 PM,CA,5685,04,3400 WALNUT,"3400 WALNUT ST, 19104","(39.9529768838,-75.1934429404)",PARKING PROHBITED CC,$51.00,PENN,"(39.9529768838, -75.1934429404)"
06/23/2012 09:45:00 PM,PA,1173789,04,370 GUARDEAN,,,PARKING PROHBITED CC,$51.00,PENN,
07/06/2012 04:42:00 PM,PA,873501,04,3700 WALNUT,"3700 WALNUT ST, 19104","(39.953507168,-75.1977063265)",PARKING PROHBITED CC,$51.00,PENN,"(39.953507168, -75.1977063265)"
07/06/2012 05:35:00 PM,PA,925151,04,3700 SPRUCE,"3700 SPRUCE ST, 19104","(39.9511402482,-75.1982249696)",PARKING PROHBITED CC,$51.00,PENN,"(39.9511402482, -75.1982249696)"
07/06/2012 05:50:00 PM,PA,1174790,04,3700 WALNUT,"3700 WALNUT ST, 19104","(39.953507168,-75.1977063265)",PARKING PROHBITED CC,$51.00,PENN,"(39.953507168, -75.1977063265)"
07/06/2012 07:50:00 PM,PA,504523,04,3400 WALNUT,"3400 WALNUT ST, 19104","(39.9529768838,-75.1934429404)",PARKING PROHBITED CC,$51.00,PENN,"(39.9529768838, -75.1934429404)"
07/10/2012 03:50:00 PM,PA,716010,04,3701 WALNUT,"3701 WALNUT ST, 19104","(39.953507168,-75.1977063265)",PARKING PROHBITED CC,$51.00,PENN,"(39.953507168, -75.1977063265)"
08/28/2012 04:00:00 PM,PA,1046950,04,1 N 39TH ST,"1 N 39TH ST, 19104","(39.9572084723,-75.199550449)",PARKING PROHBITED CC,$51.00,PENN,"(39.9572084723, -75.199550449)"
02/12/2012 12:33:00 AM,PA,1108350,17,2200 BAINBRIDGE ST,"2200 BAINBRIDGE ST, 19146","(39.9445025189,-75.1795882783)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9445025189, -75.1795882783)"
01/31/2012 11:00:00 AM,PA,883702,17,600 S 21ST ST,"600 S 21ST ST, 19146","(39.944853839,-75.1770359691)",PARKING PROHBITED CC,$51.00,POLICE,"(39.944853839, -75.1770359691)"
02/28/2012 11:35:00 AM,PA,915395,17,1525 FITZWAT,"1525 FITZWATER ST, 19146","(39.9421849291,-75.1688958215)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9421849291, -75.1688958215)"
01/14/2012 05:41:00 AM,PA,859280,17,500 S 16TH ST,"500 S 16TH ST, 19146","(39.9448441832,-75.1685850107)",BUS ONLY ZONE   CC,$76.00,POLICE,"(39.9448441832, -75.1685850107)"
02/17/2012 12:45:00 AM,PA,1009797,17,1442 S LOMBA,,,CORNER CLEARANCE  CC,$76.00,POLICE,
02/17/2012 01:05:00 AM,PA,938573,17,300 S 16TH ST,"300 S 16TH ST, 19102","(39.9470023462,-75.1681145672)",BUS ONLY ZONE   CC,$76.00,POLICE,"(39.9470023462, -75.1681145672)"
02/17/2012 01:20:00 AM,NJ,246468,17,800 S 17TH ST,"800 S 17TH ST, 19146","(39.9412183526,-75.1709994673)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9412183526, -75.1709994673)"
02/17/2012 01:35:00 AM,PA,1027127,17,700 S 18TH ST,"700 S 18TH ST, 19146","(39.9433335252,-75.1721582954)",CORNER CLEARANCE  CC,$76.00,POLICE,"(39.9433335252, -75.1721582954)"
03/06/2012 02:15:00 AM,PA,616087,17,500 S 16TH,"500 S 16TH ST, 19146","(39.9448441832,-75.1685850107)",BUS ONLY ZONE   CC,$76.00,POLICE,"(39.9448441832, -75.1685850107)"
03/06/2012 04:15:00 AM,PA,597407,17,600 S 21ST,"600 S 21ST ST, 19146","(39.944853839,-75.1770359691)",PARKING PROHBITED CC,$51.00,POLICE,"(39.944853839, -75.1770359691)"
03/07/2012 03:05:00 AM,PA,797976,17,500 S 16TH,"500 S 16TH ST, 19146","(39.9448441832,-75.1685850107)",BUS ONLY ZONE   CC,$76.00,POLICE,"(39.9448441832, -75.1685850107)"
03/20/2012 03:00:00 AM,NJ,419621,17,1500 S RODMA,,,SIDEWALK   CC,$76.00,POLICE,
03/20/2012 03:10:00 AM,PA,800321,17,500 S 16TH ST,"500 S 16TH ST, 19146","(39.9448441832,-75.1685850107)",BUS ONLY ZONE   CC,$76.00,POLICE,"(39.9448441832, -75.1685850107)"
03/27/2012 04:05:00 AM,PA,763993,17,500 S 18TH ST,"500 S 18TH ST, 19146","(39.9452443138,-75.1717355141)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9452443138, -75.1717355141)"
01/14/2012 12:26:00 PM,DE,65388,17,2216 NAUDAIN,"2216 NAUDAIN ST, 19146","(39.9458784005,-75.179026144)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9458784005, -75.179026144)"
03/01/2012 10:03:00 PM,NJ,197088,17,1500 LOMBARD,"1500 LOMBARD ST, 19146","(39.9449263353,-75.167362838)",PRIVATE PROPERTY,$26.00,POLICE,"(39.9449263353, -75.167362838)"
08/30/2012 10:18:00 AM,MD,126221,17,500 S 25TH ST,"500 S 25TH ST, 19146","(39.9464623617,-75.1816910301)",LOADING ZONE   CC,$51.00,POLICE,"(39.9464623617, -75.1816910301)"
08/30/2012 12:58:00 PM,PA,722054,17,1800 SOUTH ST,"1800 SOUTH ST, 19146","(39.9445426548,-75.1726942394)",PRIVATE PROPERTY,$26.00,POLICE,"(39.9445426548, -75.1726942394)"
08/30/2012 01:00:00 PM,PA,1091274,17,1800 SOUTH ST,"1800 SOUTH ST, 19146","(39.9445426548,-75.1726942394)",PRIVATE PROPERTY,$26.00,POLICE,"(39.9445426548, -75.1726942394)"
08/30/2012 01:00:00 PM,PA,1147415,17,1800 SOUTH ST,"1800 SOUTH ST, 19146","(39.9445426548,-75.1726942394)",PRIVATE PROPERTY,$26.00,POLICE,"(39.9445426548, -75.1726942394)"
09/20/2012 08:45:00 PM,PA,782121,17,1607 KATER ST,"1607 KATER ST, 19146","(39.9437122749,-75.1696488965)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9437122749, -75.1696488965)"
10/09/2012 11:03:00 PM,NJ,403346,17,1700 NAUDAIN,"1700 NAUDAIN ST, 19146","(39.9449308375,-75.1709902115)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9449308375, -75.1709902115)"
11/04/2012 05:42:00 PM,PA,664182,17,2311 SOUTH ST,"2311 SOUTH ST, 19146","(39.9454823138,-75.1802404542)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9454823138, -75.1802404542)"
04/21/2012 01:30:00 AM,PA,554343,17,21ST SOUTH N,,,PARKING PROHBITED CC,$51.00,POLICE,
08/09/2012 09:24:00 PM,PA,1677869,17,20TH  & BAIN,,,FIRE HYDRANT,$76.00,POLICE,
08/29/2012 09:01:00 AM,MD,126221,17,500 S 25TH ST,"500 S 25TH ST, 19146","(39.9464623617,-75.1816910301)",LOADING ZONE   CC,$51.00,POLICE,"(39.9464623617, -75.1816910301)"
01/27/2012 04:59:00 AM,PA,1067909,17,1600 RODMAN,"1600 RODMAN ST, 19146","(39.9444713006,-75.1694797044)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9444713006, -75.1694797044)"
02/01/2012 05:08:00 AM,PA,809322,17,600 S 21ST,"600 S 21ST ST, 19146","(39.944853839,-75.1770359691)",PARKING PROHBITED CC,$51.00,POLICE,"(39.944853839, -75.1770359691)"
02/13/2012 06:20:00 AM,PA,722054,17,1800 KATER ST,"1800 KATER ST, 19146","(39.9441021086,-75.1727906991)",STOP PROHIBITED CC,$76.00,POLICE,"(39.9441021086, -75.1727906991)"
02/13/2012 06:50:00 AM,PA,1067909,17,1600 RODMAN,"1600 RODMAN ST, 19146","(39.9444713006,-75.1694797044)",SIDEWALK   CC,$76.00,POLICE,"(39.9444713006, -75.1694797044)"
02/23/2012 12:00:00 AM,NJ,261822,17,1830 LOMBARD,"1830 LOMBARD ST, 19146","(39.9455503422,-75.1724786682)",PRIVATE PROPERTY,$26.00,POLICE,"(39.9455503422, -75.1724786682)"
02/27/2012 01:59:00 AM,DE,41076,17,1600 LOMBARD,"1600 LOMBARD ST, 19146","(39.9451627862,-75.1693211968)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9451627862, -75.1693211968)"
05/12/2013 09:34:00 AM,PA,1626567,17,1712 KATER ST,"1712 KATER ST, 19146","(39.9439056445,-75.1712236441)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9439056445, -75.1712236441)"
06/01/2013 10:56:00 AM,PA,648478,17,2216 LOMBAR,,,PARKING PROHBITED CC,$51.00,POLICE,
06/01/2013 10:59:00 AM,PA,1265910,17,2216 LOMBARD,"2216 LOMBARD ST, 19146","(39.9463906788,-75.1792310885)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9463906788, -75.1792310885)"
06/16/2013 04:31:00 PM,PA,629945,17,1700 NAUDAIN,"1700 NAUDAIN ST, 19146","(39.9449308375,-75.1709902115)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9449308375, -75.1709902115)"
08/01/2013 09:20:00 AM,NJ,423961,17,606 S 16TH,"606 S 16TH ST, 19146","(39.9438355715,-75.168811891)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9438355715, -75.168811891)"
08/01/2013 11:20:00 AM,PA,935611,17,606 S 16TH ST,"606 S 16TH ST, 19146","(39.9438355715,-75.168811891)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9438355715, -75.168811891)"
10/23/2013 10:50:00 PM,PA,760588,17,617 S 19TH ST,"617 S 19TH ST, 19146","(39.9439872163,-75.1736195861)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9439872163, -75.1736195861)"
11/13/2013 08:10:00 AM,PA,1430572,17,600 S 22ND ST,"600 S 22ND ST, 19146","(39.9450472725,-75.1786226827)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9450472725, -75.1786226827)"
11/13/2013 08:11:00 AM,MD,147702,17,600 S 22ND ST,"600 S 22ND ST, 19146","(39.9450472725,-75.1786226827)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9450472725, -75.1786226827)"
11/16/2013 10:27:00 PM,NC,164011,17,2425 SOUTH ST,"2425 SOUTH ST, 19146","(39.9455765924,-75.1809792806)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9455765924, -75.1809792806)"
01/20/2014 02:05:00 PM,PA,703456,17,1913 SOUTH ST,"1913 SOUTH ST, 19146","(39.9447368067,-75.1742676385)",SCHOOL ZONE,$36.00,POLICE,"(39.9447368067, -75.1742676385)"
08/11/2014 04:05:00 PM,NY,451257,17,1501 KATER ST,"1501 KATER ST, 19146","(39.9435191008,-75.1680688115)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9435191008, -75.1680688115)"
08/30/2014 10:00:00 PM,PA,915107,17,2407 NAUDAIN,"2407 NAUDAIN ST, 19146","(39.946158268,-75.1811897332)",PARKING PROHBITED CC,$51.00,POLICE,"(39.946158268, -75.1811897332)"
10/10/2014 07:52:00 AM,PA,1601212,00,3203 SOUTH ST,"3203 SOUTH ST, 19104","(39.9496057651,-75.1906823453)",LOADING ZONE   CC,$51.00,POLICE,"(39.9496057651, -75.1906823453)"
10/20/2014 06:47:00 PM,PA,1037746,17,629 S 27TH ST,"629 S 27TH ST, 19146","(39.9454982165,-75.184511261)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9454982165, -75.184511261)"
10/22/2014 05:37:00 PM,PA,1412198,17,500 S 22ND ST,"500 S 22ND ST, 19146","(39.946145413,-75.1783724611)",EXPIRED INSPECTION,$41.00,POLICE,"(39.946145413, -75.1783724611)"
11/15/2014 08:15:00 PM,PA,696600,17,2427 SOUTH ST,"2427 SOUTH ST, 19146","(39.9455765924,-75.1809792806)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9455765924, -75.1809792806)"
12/04/2014 10:58:00 AM,PA,800937,17,2308 GRAYSFE,,,BLOCKING DRIVEWAY CC,$76.00,POLICE,
12/07/2014 12:10:00 PM,DE,48912,17,1749 BAINBRIDGE ST,"1749 BAINBRIDGE ST, 19146","(39.9435097753,-75.1715666507)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9435097753, -75.1715666507)"
12/13/2014 04:57:00 PM,MD,128893,17,2227 BAINBRIDGE ST,"2227 BAINBRIDGE ST, 19146","(39.9445025189,-75.1795882783)",HP RESERVED SPACE,$301.00,POLICE,"(39.9445025189, -75.1795882783)"
01/26/2015 01:40:00 PM,PA,556506,17,2308 GRAYSFE,,,BLOCKING DRIVEWAY CC,$76.00,POLICE,
02/16/2015 02:33:00 PM,PA,1552392,17,619 SCHUYKIL,"619 SCHUYLKILL AVE, 19146","(39.9457557026,-75.1849988586)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9457557026, -75.1849988586)"
11/25/2012 06:48:00 AM,PA,1283887,17,602 S 16TH,"602 S 16TH ST, 19146","(39.9438355715,-75.168811891)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9438355715, -75.168811891)"
01/03/2013 11:10:00 AM,PA,621570,17,2420 GRAYS F,,,PRIVATE PROPERTY,$26.00,POLICE,
01/05/2013 12:40:00 PM,PA,804721,17,2227 KATER,"2227 KATER ST, 19146","(39.9449095237,-75.1793443248)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9449095237, -75.1793443248)"
01/10/2013 08:14:00 PM,DD,24680,17,609 S 16TH ST,"609 S 16TH ST, 19146","(39.9438355715,-75.168811891)",EXCESSIVE NOISE,$101.00,POLICE,"(39.9438355715, -75.168811891)"
01/11/2013 06:40:00 PM,DC,22043,17,618 S 16TH,"618 S 16TH ST, 19146","(39.9434027493,-75.1689097327)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9434027493, -75.1689097327)"
01/18/2013 10:30:00 PM,PA,1187096,17,2420 GRAYSFE,,,PRIVATE PROPERTY,$26.00,POLICE,
01/18/2013 10:35:00 PM,OR,497135,17,2420 GRAYSFE,,,PRIVATE PROPERTY,$26.00,POLICE,
01/18/2013 10:40:00 PM,NY,441636,17,2420 GRAYSFE,,,PRIVATE PROPERTY,$26.00,POLICE,
01/24/2013 01:38:00 PM,PA,1301928,17,717 S 15TH ST,"717 S 15TH ST, 19146","(39.9422653858,-75.1675321895)",OVER TIME LIMIT CC,$36.00,POLICE,"(39.9422653858, -75.1675321895)"
03/24/2014 07:49:00 AM,PA,544293,00,506 S 20TH,"506 S 20TH ST, 19146","(39.9456009747,-75.1748911986)",STOP PROHIBITED CC,$76.00,POLICE,"(39.9456009747, -75.1748911986)"
08/30/2014 01:46:00 PM,PA,1411686,17,2400 NAUDAIN,"2400 NAUDAIN ST, 19146","(39.946158268,-75.1811897332)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.946158268, -75.1811897332)"
09/04/2014 11:02:00 AM,PA,994312,17,1608 BAINBRIDGE ST,"1608 BAINBRIDGE ST, 19146","(39.9432063743,-75.1691489221)",CORNER CLEARANCE  CC,$76.00,POLICE,"(39.9432063743, -75.1691489221)"
09/04/2014 12:14:00 PM,PA,1676745,17,2200 BAINBRIDGE ST,"2200 BAINBRIDGE ST, 19146","(39.9445025189,-75.1795882783)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9445025189, -75.1795882783)"
09/04/2014 12:23:00 PM,PA,634561,17,1513 CATHARI,,,FIRE HYDRANT,$76.00,POLICE,
09/16/2014 06:29:00 PM,PA,1074677,17,1704 KATER,"1704 KATER ST, 19146","(39.9439056445,-75.1712236441)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9439056445, -75.1712236441)"
10/07/2014 12:00:00 AM,PA,1640355,17,2027 BAINBRIDGE ST,"2027 BAINBRIDGE ST, 19146","(39.9440907434,-75.1762058536)",LOADING ZONE   CC,$51.00,POLICE,"(39.9440907434, -75.1762058536)"
10/24/2014 08:03:00 AM,PA,521515,17,1600 LOMBARD,"1600 LOMBARD ST, 19146","(39.9451627862,-75.1693211968)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9451627862, -75.1693211968)"
10/25/2014 12:05:00 PM,PA,1586200,17,1800 PEMBERT,,,PARKING PROHBITED CC,$51.00,POLICE,
10/26/2014 09:18:00 AM,PA,1027295,17,1800 PEMBERT,,,PARKING PROHBITED CC,$51.00,POLICE,
10/22/2012 01:12:00 AM,PA,637652,17,1608 LOMBARD,"1608 LOMBARD ST, 19146","(39.9451627862,-75.1693211968)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9451627862, -75.1693211968)"
09/24/2012 10:15:00 AM,CA,5705,17,1400 FITZWAT,"1400 FITZWATER ST, 19146","(39.9418546878,-75.166285953)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9418546878, -75.166285953)"
09/27/2012 02:55:00 PM,PA,1007376,17,1830 LOMBARD,"1830 LOMBARD ST, 19146","(39.9455503422,-75.1724786682)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9455503422, -75.1724786682)"
10/02/2012 09:22:00 AM,UT,1721192,17,600 S 16TH ST,"600 S 16TH ST, 19146","(39.9438355715,-75.168811891)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9438355715, -75.168811891)"
10/07/2012 07:12:00 PM,PA,928893,17,2527 NAUDAIN,"2527 NAUDAIN ST, 19146","(39.9463067723,-75.1823567669)",HP RESERVED SPACE,$301.00,POLICE,"(39.9463067723, -75.1823567669)"
10/07/2012 07:20:00 PM,PA,705129,17,500 S 24TH ST,"500 S 24TH ST, 19146","(39.9463198341,-75.1805839563)",HP RESERVED SPACE,$301.00,POLICE,"(39.9463198341, -75.1805839563)"
10/09/2012 03:46:00 PM,PA,928893,17,2527 NAUDAIN,"2527 NAUDAIN ST, 19146","(39.9463067723,-75.1823567669)",HP RESERVED SPACE,$301.00,POLICE,"(39.9463067723, -75.1823567669)"
10/09/2012 04:35:00 PM,PA,930040,17,2211 KATER,"2211 KATER ST, 19146","(39.9449095237,-75.1793443248)",SIDEWALK   CC,$76.00,POLICE,"(39.9449095237, -75.1793443248)"
10/12/2012 09:10:00 PM,PA,570939,17,1812 KATER ST,"1812 KATER ST, 19146","(39.9441021086,-75.1727906991)",PARKING PROHBITED CC,$51.00,POLICE,"(39.9441021086, -75.1727906991)"
10/26/2012 11:59:00 AM,PA,1013110,17,2200 BAINBRIDGE ST,"2200 BAINBRIDGE ST, 19146","(39.9445025189,-75.1795882783)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9445025189, -75.1795882783)"
10/26/2012 02:45:00 PM,NJ,275225,17,700,,,CROSSWALK    CC,$76.00,POLICE,
11/02/2012 07:18:00 PM,MD,123614,17,1507 BAINBRIDGE ST,"1507 BAINBRIDGE ST, 19146","(39.9430211991,-75.1675931344)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9430211991, -75.1675931344)"
11/03/2012 10:40:00 PM,PA,544525,17,1529 BAINBRIDGE ST,"1529 BAINBRIDGE ST, 19146","(39.9431414668,-75.1686098039)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9431414668, -75.1686098039)"
11/04/2012 05:45:00 PM,NY,462670,17,2200 SOUTH ST,"2200 SOUTH ST, 19146","(39.9453243519,-75.1789944289)",LOADING ZONE   CC,$51.00,POLICE,"(39.9453243519, -75.1789944289)"
11/28/2012 08:41:00 PM,PA,924939,17,608 S 16TH ST,"608 S 16TH ST, 19146","(39.9438355715,-75.168811891)",BLOCKING DRIVEWAY CC,$76.00,POLICE,"(39.9438355715, -75.168811891)"
11/28/2012 09:47:00 PM,PA,982903,17,2420 GRAYS F,,,PARKING PROHBITED CC,$51.00,POLICE,
